inf_type,antigen,country,year,target_num,doses,coverage
RUB,RCV1,HRV,"2021",35921,32067,89.27
RUB,RCV1,CUB,"2021",104514,104396,99.89
RUB,RCV1,CYP,"2021",0,0,0
RUB,RCV1,CZE,"2021",7834,7564,96.55
RUB,RCV1,PRK,"2021",307792,307792,100
RUB,RCV1,COD,"2021",0,0,0
RUB,RCV1,DNK,"2021",61855,58179,94.06
RUB,RCV1,DJI,"2021",0,0,0
RUB,RCV1,DMA,"2021",786,691,87.91
RUB,RCV1,DOM,"2021",188705,165884,87.91
RUB,RCV1,ECU,"2021",330345,215874,65.35
RUB,RCV1,EGY,"2021",2224366,2133467,95.91
RUB,RCV1,SLV,"2021",88442,86152,97
RUB,RCV1,GNQ,"2021",0,0,0
RUB,RCV1,ERI,"2021",102673,87023,84.76
RUB,RCV1,EST,"2021",13437,12016,89.42
RUB,RCV1,SWZ,"2021",30170,24259,80.41
RUB,RCV1,ETH,"2021",0,0,0
RUB,RCV1,FJI,"2021",0,0,0
RUB,RCV1,FIN,"2021",0,0,0
RUB,RCV1,FRA,"2021",0,0,0
RUB,RCV1,PYF,"2021",0,0,0
RUB,RCV1,GAB,"2021",0,0,0
RUB,RCV1,GMB,"2021",83947,66692,79.45
RUB,RCV1,GEO,"2021",41965,37815,90.11
RUB,RCV1,DEU,"2021",401695,390612,97.24
RUB,RCV1,GHA,"2021",1202449,1160450,96.51
RUB,RCV1,GRC,"2021",0,0,0
RUB,RCV1,GRD,"2021",1606,987,61.46
RUB,RCV1,GUM,"2021",0,0,0
RUB,RCV1,GTM,"2021",340876,301516,88.45
RUB,RCV1,GIN,"2021",0,0,0
RUB,RCV1,GNB,"2021",0,0,0
RUB,RCV1,GUY,"2021",15283,14492,94.82
RUB,RCV1,HTI,"2021",266279,194086,72.89
RUB,RCV1,HND,"2021",197194,155746,78.98
RUB,RCV1,HUN,"2021",88248,88108,99.84
RUB,RCV1,ISL,"2021",4639,4248,91.57
RUB,RCV1,IND,"2021",26131090,22863166,87.49
RUB,RCV1,IDN,"2021",4367228,3814487,87.34
RUB,RCV1,IRN,"2021",1088489,1085796,99.75
RUB,RCV1,IRQ,"2021",1079234,907087,84.05
RUB,RCV1,IRL,"2021",59740,53985,90.37
RUB,RCV1,ISR,"2021",135648,134020,98.8
RUB,RCV1,ITA,"2021",415408,389621,93.79
RUB,RCV1,JAM,"2021",33875,29748,87.82
RUB,RCV1,JPN,"2021",945268,901916,95.41
RUB,RCV1,KAZ,"2021",325901,317309,97.36
RUB,RCV1,KEN,"2021",1517680,1274208,83.96
RUB,RCV1,KIR,"2021",0,0,0
RUB,RCV1,XKX,"2021",23421,19841,84.71
RUB,RCV1,KWT,"2021",53220,50052,94
RUB,RCV1,KGZ,"2021",151927,141867,93.38
RUB,RCV1,LAO,"2021",151295,119896,79.25
RUB,RCV1,LVA,"2021",17468,16860,96.52
RUB,RCV1,LBN,"2021",120972,94237,77.9
RUB,RCV1,LSO,"2021",32351,29181,90.2
RUB,RCV1,LBR,"2021",0,0,0
RUB,RCV1,LBY,"2021",236737,225643,95.31
RUB,RCV1,LTU,"2021",25290,22358,88.41
RUB,RCV1,LUX,"2021",0,0,0
RUB,RCV1,MDG,"2021",0,0,0
RUB,RCV1,MWI,"2021",715540,646567,90
RUB,RCV1,MYS,"2021",469140,462993,98.69
RUB,RCV1,MDV,"2021",6087,5931,97.44
RUB,RCV1,MLI,"2021",0,0,0
RUB,RCV1,MLT,"2021",4191,3784,90.29
RUB,RCV1,MHL,"2021",1656,542,32.73
RUB,RCV1,MRT,"2021",152371,113990,74.81
RUB,RCV1,MUS,"2021",12803,10457,81.68
RUB,RCV1,MEX,"2021",2131250,2196900,103.08
RUB,RCV1,FSM,"2021",4004,2582,64.49
RUB,RCV1,MCO,"2021",0,0,0
RUB,RCV1,MNG,"2021",66999,63815,95.25
RUB,RCV1,MNE,"2021",7088,1295,18.27
RUB,RCV1,MSR,"2021",55,62,112.73
RUB,RCV1,MOZ,"2021",1073872,1203604,112.08
RUB,RCV1,MMR,"2021",943217,413645,43.85
RUB,RCV1,NAM,"2021",94101,85986,91.38
RUB,RCV1,NRU,"2021",328,334,101.83
RUB,RCV1,NPL,"2021",620258,510257,82.27
RUB,RCV1,NLD,"2021",171390,158958,92.75
RUB,RCV1,NZL,"2021",59767,54432,91.07
RUB,RCV1,NIC,"2021",130288,129958,99.75
RUB,RCV1,NER,"2021",0,0,0
RUB,RCV1,NGA,"2021",0,0,0
RUB,RCV1,NIU,"2021",15,0,0
RUB,RCV1,MKD,"2021",20699,14574,70.41
RUB,RCV1,MNP,"2021",2052,1757,85.62
RUB,RCV1,NOR,"2021",55540,53627,96.56
RUB,RCV1,PSE,"2021",136067,133714,98.27
RUB,RCV1,OMN,"2021",80141,80116,99.97
RUB,RCV1,PAK,"2021",0,0,0
RUB,RCV1,PLW,"2021",595,553,92.94
RUB,RCV1,PAN,"2021",73943,68229,92.27
RUB,RCV1,PNG,"2021",306488,107512,35.08
RUB,RCV1,PRY,"2021",141616,79723,56.3
RUB,RCV1,PER,"2021",553993,434356,78.4
RUB,RCV1,PHL,"2021",2128152,1214820,57.08
RUB,RCV1,POL,"2021",369643,335530,90.77
RUB,RCV1,PRT,"2021",0,0,0
RUB,RCV1,QAT,"2021",26175,26056,99.55
RUB,RCV1,KOR,"2021",306740,299388,97.6
RUB,RCV1,MDA,"2021",32973,27429,83.19
RUB,RCV1,ROU,"2021",153284,130205,84.94
RUB,RCV1,RUS,"2021",1463898,1424498,97.31
RUB,RCV1,RWA,"2021",378858,327901,86.55
RUB,RCV1,KNA,"2021",652,626,96.01
RUB,RCV1,LCA,"2021",1830,1403,76.67
RUB,RCV1,VCT,"2021",1248,1195,95.75
RUB,RCV1,WSM,"2021",5821,3623,62.24
RUB,RCV1,SMR,"2021",246,218,88.62
RUB,RCV1,STP,"2021",5794,4489,77.48
RUB,RCV1,SAU,"2021",485386,475743,98.01
RUB,RCV1,SEN,"2021",589156,554634,94.14
RUB,RCV1,SRB,"2021",64789,48459,74.8
RUB,RCV1,SYC,"2021",1554,1466,94.34
RUB,RCV1,SLE,"2021",0,0,0
RUB,RCV1,SGP,"2021",0,0,96
RUB,RCV1,SVK,"2021",57409,54779,95.42
RUB,RCV1,SVN,"2021",0,0,0
RUB,RCV1,SLB,"2021",16575,11155,67.3
RUB,RCV1,SOM,"2021",0,0,0
RUB,RCV1,ZAF,"2021",0,0,0
RUB,RCV1,SSD,"2021",0,0,0
RUB,RCV1,ESP,"2021",347060,331042,95.38
RUB,RCV1,LKA,"2021",309074,298459,96.57
RUB,RCV1,SDN,"2021",0,0,0
RUB,RCV1,SUR,"2021",9437,7462,79.07
RUB,RCV1,SWE,"2021",0,0,0
RUB,RCV1,CHE,"2021",0,0,95
RUB,RCV1,SYR,"2021",572825,435170,75.97
RUB,RCV1,TJK,"2021",245920,239341,97.32
RUB,RCV1,THA,"2021",353424,296909,84.01
RUB,RCV1,TLS,"2021",31679,26129,82.48
RUB,RCV1,TGO,"2021",330878,276502,83.57
RUB,RCV1,TKL,"2021",40,38,95
RUB,RCV1,TON,"2021",2118,2108,99.53
RUB,RCV1,TTO,"2021",14413,13448,93.3
RUB,RCV1,TUN,"2021",179537,161154,89.76
RUB,RCV1,TUR,"2021",1106779,1063604,96.1
RUB,RCV1,TKM,"2021",0,0,97.4
RUB,RCV1,TCA,"2021",574,495,86.24
RUB,RCV1,TUV,"2021",328,306,93.3
RUB,RCV1,UGA,"2021",1840768,1656729,90
RUB,RCV1,UKR,"2021",292082,258368,88.46
RUB,RCV1,ARE,"2021",75862,75373,99.36
RUB,RCV1,GBR,"2021",736955,669892,90.9
RUB,RCV1,TZA,"2021",2176804,1999571,91.86
RUB,RCV1,USA,"2021",0,0,0
RUB,RCV1,URY,"2021",35835,33357,93.08
RUB,RCV1,UZB,"2021",772297,763252,98.83
RUB,RCV1,VUT,"2021",0,0,0
RUB,RCV1,VEN,"2021",533590,362793,67.99
RUB,RCV1,VNM,"2021",1531526,1300103,84.89
RUB,RCV1,YEM,"2021",1096683,868074,79
RUB,RCV1,ZMB,"2021",764176,690756,90.39
RUB,RCV1,ZWE,"2021",529341,366795,69.29
RUB,RCV1,AFG,"2020",0,0,0
RUB,RCV1,ALB,"2020",28075,25554,91.02
RUB,RCV1,AND,"2020",0,0,0
RUB,RCV1,AGO,"2020",1089677,794837,72.94
RUB,RCV1,AIA,"2020",171,137,80.12
RUB,RCV1,ATG,"2020",1109,987,89
RUB,RCV1,ARG,"2020",662753,512597,77.34
RUB,RCV1,ARM,"2020",33600,31733,94.44
RUB,RCV1,AUS,"2020",0,0,0
RUB,RCV1,AUT,"2020",0,0,0
RUB,RCV1,AZE,"2020",132501,108995,82.26
RUB,RCV1,BHS,"2020",3897,3379,86.71
RUB,RCV1,BHR,"2020",17843,17843,100
RUB,RCV1,BGD,"2020",3293482,3570965,108.43
RUB,RCV1,BRB,"2020",2524,2256,89.38
RUB,RCV1,BLR,"2020",85953,83563,97.22
RUB,RCV1,BEL,"2020",0,0,0
RUB,RCV1,BLZ,"2020",7135,5840,81.85
RUB,RCV1,BEN,"2020",347445,375762,108.15
RUB,RCV1,BMU,"2020",528,522,98.86
RUB,RCV1,BTN,"2020",10600,9826,92.7
RUB,RCV1,BOL,"2020",242152,180205,74.42
RUB,RCV1,BIH,"2020",0,0,0
RUB,RCV1,BWA,"2020",64682,45516,70.37
RUB,RCV1,BRA,"2020",2923441,2326061,79.57
RUB,RCV1,VGB,"2020",348,344,98.85
RUB,RCV1,BRN,"2020",6004,5944,99
RUB,RCV1,BGR,"2020",55964,49418,88.3
RUB,RCV1,BFA,"2020",805961,793852,98.5
RUB,RCV1,BDI,"2020",397310,388449,97.77
RUB,RCV1,CPV,"2020",10379,9843,94.8
RUB,RCV1,KHM,"2020",357095,382078,107
RUB,RCV1,CMR,"2020",888066,657006,73.98
RUB,RCV1,CAN,"2020",0,0,0
RUB,RCV1,CYM,"2020",727,594,81.71
RUB,RCV1,CAF,"2020",0,0,0
RUB,RCV1,TCD,"2020",0,0,0
RUB,RCV1,CHL,"2020",210701,191483,90.88
RUB,RCV1,CHN,"2020",15394437,15221223,98.87
RUB,RCV1,HKG,"2020",0,0,0
RUB,RCV1,MAC,"2020",6150,6002,97.59
RUB,RCV1,COL,"2020",700319,633760,90.5
RUB,RCV1,COM,"2020",0,0,0
RUB,RCV1,COG,"2020",232067,157828,68.01
RUB,RCV1,CRI,"2020",66347,62958,94.89
RUB,RCV1,CIV,"2020",1044481,898164,85.99
RUB,RCV1,HRV,"2020",35293,32174,91.16
RUB,RCV1,CUB,"2020",109165,106792,97.83
RUB,RCV1,CYP,"2020",9736,0,0
RUB,RCV1,CZE,"2020",0,0,94.41
RUB,RCV1,PRK,"2020",0,0,0
RUB,RCV1,COD,"2020",0,0,0
RUB,RCV1,DNK,"2020",61934,57952,93.57
RUB,RCV1,DJI,"2020",0,0,0
RUB,RCV1,DMA,"2020",782,717,91.69
RUB,RCV1,DOM,"2020",189790,156096,82.25
RUB,RCV1,ECU,"2020",331025,266550,80.52
RUB,RCV1,EGY,"2020",2282209,2140242,93.78
RUB,RCV1,SLV,"2020",92325,77844,84.32
RUB,RCV1,GNQ,"2020",0,0,0
RUB,RCV1,ERI,"2020",99876,83620,83.72
RUB,RCV1,EST,"2020",13900,12618,90.78
RUB,RCV1,SWZ,"2020",31044,23659,76.21
RUB,RCV1,ETH,"2020",0,0,0
RUB,RCV1,FJI,"2020",19508,16037,82.21
RUB,RCV1,FIN,"2020",0,0,0
RUB,RCV1,FRA,"2020",0,0,0
RUB,RCV1,PYF,"2020",0,0,0
RUB,RCV1,GAB,"2020",0,0,0
RUB,RCV1,GEO,"2020",44929,40844,90.91
RUB,RCV1,DEU,"2020",620982,602301,96.99
RUB,RCV1,GHA,"2020",1208317,1109745,91.84
RUB,RCV1,GRC,"2020",0,0,0
RUB,RCV1,GRD,"2020",1525,1263,82.82
RUB,RCV1,GTM,"2020",366448,326711,89.16
RUB,RCV1,GIN,"2020",0,0,0
RUB,RCV1,GNB,"2020",0,0,0
RUB,RCV1,GUY,"2020",15340,16239,105.86
RUB,RCV1,HTI,"2020",264084,219677,83.18
RUB,RCV1,HND,"2020",196447,161411,82.17
RUB,RCV1,HUN,"2020",88397,88249,99.83
RUB,RCV1,ISL,"2020",4402,4089,92.89
RUB,RCV1,IND,"2020",26413306,22897274,86.69
RUB,RCV1,IDN,"2020",4650109,4007742,86.19
RUB,RCV1,IRN,"2020",1179063,1211252,102.73
RUB,RCV1,IRQ,"2020",1059876,978542,93
RUB,RCV1,IRL,"2020",61234,56216,91.81
RUB,RCV1,ISR,"2020",134223,132576,98.77
RUB,RCV1,ITA,"2020",434292,396742,91.35
RUB,RCV1,JAM,"2020",34862,32457,93.1
RUB,RCV1,JPN,"2020",967768,953104,98.48
RUB,RCV1,JOR,"2020",192077,172497,89.81
RUB,RCV1,KAZ,"2020",335053,311353,92.93
RUB,RCV1,KEN,"2020",0,0,0
RUB,RCV1,KIR,"2020",3284,2687,81.82
RUB,RCV1,XKX,"2020",23468,23468,100
RUB,RCV1,KGZ,"2020",151846,141333,93.08
RUB,RCV1,LAO,"2020",152667,130500,85.48
RUB,RCV1,LVA,"2020",18971,18767,98.92
RUB,RCV1,LBN,"2020",120972,102826,85
RUB,RCV1,LSO,"2020",33024,28377,85.93
RUB,RCV1,LBR,"2020",0,0,0
RUB,RCV1,LBY,"2020",237046,219911,92.77
RUB,RCV1,LTU,"2020",26792,24136,90.09
RUB,RCV1,LUX,"2020",0,0,0
RUB,RCV1,MDG,"2020",0,0,0
RUB,RCV1,MWI,"2020",747470,671712,89.86
RUB,RCV1,MYS,"2020",487957,473296,97
RUB,RCV1,MDV,"2020",6132,9495,154.84
RUB,RCV1,MLI,"2020",0,0,0
RUB,RCV1,MLT,"2020",4782,4564,95.44
RUB,RCV1,MHL,"2020",1812,1609,88.8
RUB,RCV1,MRT,"2020",148872,122745,82.45
RUB,RCV1,MUS,"2020",13265,11113,83.78
RUB,RCV1,MEX,"2020",1909958,1987807,104.08
RUB,RCV1,FSM,"2020",4210,3311,78.65
RUB,RCV1,MCO,"2020",0,0,0
RUB,RCV1,MNG,"2020",73510,71418,97.15
RUB,RCV1,MNE,"2020",7239,1729,23.88
RUB,RCV1,MOZ,"2020",1054798,1145884,108.64
RUB,RCV1,MMR,"2020",927884,847905,91.38
RUB,RCV1,NAM,"2020",84539,76087,90
RUB,RCV1,NRU,"2020",335,329,98.21
RUB,RCV1,NPL,"2020",620739,493877,80
RUB,RCV1,NLD,"2020",170541,159670,93.63
RUB,RCV1,NZL,"2020",60618,55460,91.49
RUB,RCV1,NIC,"2020",128499,146890,114.31
RUB,RCV1,NER,"2020",0,0,0
RUB,RCV1,NGA,"2020",0,0,0
RUB,RCV1,MKD,"2020",20273,12764,62.96
RUB,RCV1,MNP,"2020",4220,3329,78.89
RUB,RCV1,NOR,"2020",56120,54266,96.7
RUB,RCV1,PSE,"2020",133495,135761,101.7
RUB,RCV1,OMN,"2020",85981,85981,100
RUB,RCV1,PAK,"2020",0,0,0
RUB,RCV1,PLW,"2020",369,344,93.22
RUB,RCV1,PAN,"2020",73952,58804,79.52
RUB,RCV1,PNG,"2020",298523,130280,43.64
RUB,RCV1,PRY,"2020",141547,96044,67.85
RUB,RCV1,PER,"2020",553993,427078,77.09
RUB,RCV1,PHL,"2020",2123158,1528923,72.01
RUB,RCV1,POL,"2020",383606,352538,91.9
RUB,RCV1,PRT,"2020",0,0,0
RUB,RCV1,QAT,"2020",28860,25843,89.55
RUB,RCV1,KOR,"2020",332058,323162,97.32
RUB,RCV1,MDA,"2020",34810,29331,84.26
RUB,RCV1,ROU,"2020",161806,77175,47.7
RUB,RCV1,RUS,"2020",1561940,1519652,97.29
RUB,RCV1,RWA,"2020",371803,350918,94.38
RUB,RCV1,KNA,"2020",702,670,95.44
RUB,RCV1,LCA,"2020",1896,1695,89.4
RUB,RCV1,VCT,"2020",0,0,0
RUB,RCV1,WSM,"2020",5454,3574,65.53
RUB,RCV1,SMR,"2020",249,224,89.96
RUB,RCV1,SAU,"2020",469925,450658,95.9
RUB,RCV1,SEN,"2020",575218,547201,95.13
RUB,RCV1,SRB,"2020",64633,50501,78.1
RUB,RCV1,SYC,"2020",1605,1552,96.6
RUB,RCV1,SLE,"2020",291611,253046,86.78
RUB,RCV1,SGP,"2020",0,0,96.8
RUB,RCV1,SVK,"2020",0,0,0
RUB,RCV1,SVN,"2020",0,0,0
RUB,RCV1,SLB,"2020",16868,13648,80.91
RUB,RCV1,SOM,"2020",0,0,0
RUB,RCV1,ZAF,"2020",0,0,0
RUB,RCV1,SSD,"2020",0,0,0
RUB,RCV1,ESP,"2020",356187,342963,96.29
RUB,RCV1,LKA,"2020",311116,297602,95.66
RUB,RCV1,SDN,"2020",0,0,0
RUB,RCV1,SUR,"2020",9330,6157,65.99
RUB,RCV1,SWE,"2020",0,0,0
RUB,RCV1,CHE,"2020",0,0,96.9
RUB,RCV1,SYR,"2020",576533,438598,76.08
RUB,RCV1,TJK,"2020",261312,252342,96.57
RUB,RCV1,THA,"2020",366921,332281,90.56
RUB,RCV1,TLS,"2020",31905,34193,107.17
RUB,RCV1,TGO,"2020",323540,270128,83.49
RUB,RCV1,TKL,"2020",0,0,0
RUB,RCV1,TON,"2020",2226,2217,99.6
RUB,RCV1,TTO,"2020",16134,14408,89.3
RUB,RCV1,TUN,"2020",192356,178649,92.87
RUB,RCV1,TUR,"2020",1176839,1118516,95.04
RUB,RCV1,TKM,"2020",0,0,98.3
RUB,RCV1,TCA,"2020",572,545,95.28
RUB,RCV1,TUV,"2020",321,298,92.83
RUB,RCV1,UGA,"2020",1788095,1702512,95.21
RUB,RCV1,UKR,"2020",312360,260278,83.33
RUB,RCV1,ARE,"2020",72364,72065,99.59
RUB,RCV1,GBR,"2020",759399,691632,91.08
RUB,RCV1,TZA,"2020",2116379,2119442,100.14
RUB,RCV1,USA,"2020",0,0,0
RUB,RCV1,URY,"2020",37472,35782,95.49
RUB,RCV1,UZB,"2020",755694,754359,99.82
RUB,RCV1,VUT,"2020",0,0,0
RUB,RCV1,VEN,"2020",535575,407949,76.17
RUB,RCV1,VNM,"2020",1545910,1435462,92.86
RUB,RCV1,YEM,"2020",1064833,805463,76
RUB,RCV1,ZMB,"2020",735358,703631,95.69
RUB,RCV1,ZWE,"2020",464123,394076,84.91
RUB,RCV1,AFG,"2019",0,0,0
RUB,RCV1,ALB,"2019",28064,26655,94.98
RUB,RCV1,AND,"2019",0,0,0
RUB,RCV1,AGO,"2019",1060045,845679,79.8
RUB,RCV1,AIA,"2019",152,133,0
RUB,RCV1,ATG,"2019",962,935,97
RUB,RCV1,ARG,"2019",720263,620259,86
RUB,RCV1,ARM,"2019",34539,32911,95
RUB,RCV1,ABW,"2019",1242,1182,95
RUB,RCV1,AUS,"2019",0,0,0
RUB,RCV1,AUT,"2019",0,0,0
RUB,RCV1,AZE,"2019",135027,131701,97.5
RUB,RCV1,BHS,"2019",4183,3489,83
RUB,RCV1,BHR,"2019",18503,18503,100
RUB,RCV1,BGD,"2019",3262044,3823144,117.2
RUB,RCV1,BRB,"2019",2384,2418,101
RUB,RCV1,BLR,"2019",94522,92820,98.2
RUB,RCV1,BEL,"2019",0,0,0
RUB,RCV1,BLZ,"2019",7354,7057,96
RUB,RCV1,BEN,"2019",370173,399070,108
RUB,RCV1,BMU,"2019",545,587,108
RUB,RCV1,BTN,"2019",11287,11005,97
RUB,RCV1,BOL,"2019",242255,191006,79
RUB,RCV1,BIH,"2019",28992,23753,81.9
RUB,RCV1,BWA,"2019",63476,50373,79.4
RUB,RCV1,BRA,"2019",2923441,2663064,91
RUB,RCV1,VGB,"2019",0,0,0
RUB,RCV1,BRN,"2019",5985,5819,97
RUB,RCV1,BGR,"2019",60888,57884,95.1
RUB,RCV1,BFA,"2019",492047,448927,91
RUB,RCV1,BDI,"2019",386715,377102,97.51
RUB,RCV1,CPV,"2019",0,0,97.5
RUB,RCV1,KHM,"2019",359521,373134,103.79
RUB,RCV1,CMR,"2019",884076,632087,71.5
RUB,RCV1,CAN,"2019",0,0,0
RUB,RCV1,CAF,"2019",0,0,0
RUB,RCV1,TCD,"2019",0,0,0
RUB,RCV1,CHL,"2019",220307,208482,95
RUB,RCV1,CHN,"2019",15032525,14845235,98.75
RUB,RCV1,HKG,"2019",0,0,0
RUB,RCV1,MAC,"2019",6688,6524,97.55
RUB,RCV1,COL,"2019",702452,663997,95
RUB,RCV1,COM,"2019",0,0,0
RUB,RCV1,COG,"2019",225832,140020,62
RUB,RCV1,COK,"2019",0,0,0
RUB,RCV1,CRI,"2019",67906,64607,95
RUB,RCV1,CIV,"2019",1007093,928216,92.17
RUB,RCV1,HRV,"2019",38156,35491,93.02
RUB,RCV1,CUB,"2019",115872,115833,100
RUB,RCV1,CUW,"2019",1859,1716,92
RUB,RCV1,CYP,"2019",9238,3866,0
RUB,RCV1,CZE,"2019",0,0,92.43
RUB,RCV1,PRK,"2019",0,0,0
RUB,RCV1,COD,"2019",0,0,0
RUB,RCV1,DNK,"2019",62246,59095,95
RUB,RCV1,DJI,"2019",0,0,0
RUB,RCV1,DMA,"2019",702,647,92
RUB,RCV1,DOM,"2019",190554,187272,96
RUB,RCV1,ECU,"2019",331669,276289,83
RUB,RCV1,EGY,"2019",2378311,2250618,94.6
RUB,RCV1,SLV,"2019",110335,90979,82
RUB,RCV1,GNQ,"2019",0,0,0
RUB,RCV1,ERI,"2019",97411.99104,79340,81.45
RUB,RCV1,EST,"2019",13846,12152,87.8
RUB,RCV1,SWZ,"2019",31037,25634,82.5
RUB,RCV1,ETH,"2019",0,0,0
RUB,RCV1,FJI,"2019",19736,16290,82.5
RUB,RCV1,FIN,"2019",0,0,0
RUB,RCV1,PYF,"2019",0,0,0
RUB,RCV1,GAB,"2019",0,0,0
RUB,RCV1,GMB,"2019",0,0,0
RUB,RCV1,GEO,"2019",47055,46955,100
RUB,RCV1,DEU,"2019",643115,623545,97
RUB,RCV1,GHA,"2019",1181170.692,1124121,95.17
RUB,RCV1,GRC,"2019",0,0,0
RUB,RCV1,GRD,"2019",1425,1338,94
RUB,RCV1,GUM,"2019",0,0,0
RUB,RCV1,GTM,"2019",382841,343180,90
RUB,RCV1,GIN,"2019",0,0,0
RUB,RCV1,GNB,"2019",0,0,0
RUB,RCV1,GUY,"2019",15313,15048,98
RUB,RCV1,HTI,"2019",310285,218177,70
RUB,RCV1,HND,"2019",195399,173085,89
RUB,RCV1,HUN,"2019",90239,90125,99.9
RUB,RCV1,ISL,"2019",4253,3936,92.55
RUB,RCV1,IND,"2019",26291442,23155650,88.07
RUB,RCV1,IDN,"2019",4675206,4448141,95.1
RUB,RCV1,IRN,"2019",1409321,1382634,98.11
RUB,RCV1,IRQ,"2019",1081691,931355,86
RUB,RCV1,IRL,"2019",46747,42519,90.96
RUB,RCV1,ISR,"2019",131897,130422,98.9
RUB,RCV1,ITA,"2019",0,0,94.47
RUB,RCV1,JAM,"2019",34426,32218,94
RUB,RCV1,JPN,"2019",1004331,964309,96
RUB,RCV1,JOR,"2019",182244,181213,99
RUB,RCV1,KAZ,"2019",345799,342992,99.2
RUB,RCV1,KEN,"2019",0,0,0
RUB,RCV1,KIR,"2019",0,0,0
RUB,RCV1,KGZ,"2019",149243,143428,96.1
RUB,RCV1,LAO,"2019",154947,137584,88.79
RUB,RCV1,LVA,"2019",19977,19788,99
RUB,RCV1,LBN,"2019",120972,112419,92.93
RUB,RCV1,LSO,"2019",33684,34021,101
RUB,RCV1,LBR,"2019",0,0,0
RUB,RCV1,LBY,"2019",247510,234568,94.8
RUB,RCV1,LTU,"2019",27713,25698,92.7
RUB,RCV1,MDG,"2019",0,0,0
RUB,RCV1,MWI,"2019",729380,670045,92
RUB,RCV1,MYS,"2019",501945,485088,96.64
RUB,RCV1,MDV,"2019",6460,6386,98.85
RUB,RCV1,MLI,"2019",0,0,0
RUB,RCV1,MLT,"2019",4517,4337,96.02
RUB,RCV1,MHL,"2019",1700,1446,85.06
RUB,RCV1,MRT,"2019",145452,126476,87
RUB,RCV1,MUS,"2019",12675,11943,94.22
RUB,RCV1,MEX,"2019",2202859,1615342,73
RUB,RCV1,FSM,"2019",4412,3444,78
RUB,RCV1,MCO,"2019",0,0,0
RUB,RCV1,MNG,"2019",71855,70436,98.03
RUB,RCV1,MSR,"2019",44,53,120
RUB,RCV1,MAR,"2019",654737,669942,100
RUB,RCV1,MOZ,"2019",1002534,1160134,116
RUB,RCV1,MMR,"2019",968376,814623,84.12
RUB,RCV1,NAM,"2019",84539,66955,79
RUB,RCV1,NRU,"2019",308,294,95.45
RUB,RCV1,NPL,"2019",621565,519675,84
RUB,RCV1,NLD,"2019",172089,161053,93.59
RUB,RCV1,NZL,"2019",61880,56784,91.76
RUB,RCV1,NIC,"2019",131606,152232,116
RUB,RCV1,NER,"2019",0,0,0
RUB,RCV1,NGA,"2019",0,0,0
RUB,RCV1,NIU,"2019",33,33,100
RUB,RCV1,MKD,"2019",33354,31040,93.06
RUB,RCV1,MNP,"2019",3679,2769,75.27
RUB,RCV1,NOR,"2019",57820,55879,97
RUB,RCV1,PSE,"2019",0,0,0
RUB,RCV1,OMN,"2019",85702,85681,99.98
RUB,RCV1,PAK,"2019",0,0,0
RUB,RCV1,PLW,"2019",329,320,97
RUB,RCV1,PAN,"2019",74080,71756,97
RUB,RCV1,PNG,"2019",290784,95025,32.68
RUB,RCV1,PRY,"2019",141319.9168,105514,75
RUB,RCV1,PER,"2019",553993,469481,84.74
RUB,RCV1,PHL,"2019",2221454,1658713,74.67
RUB,RCV1,POL,"2019",397753,368241,92.6
RUB,RCV1,PRT,"2019",0,0,0
RUB,RCV1,QAT,"2019",28103,28072,99.9
RUB,RCV1,KOR,"2019",362589,353152,97.4
RUB,RCV1,MDA,"2019",37696,36536,96.92
RUB,RCV1,ROU,"2019",166071,80510,48.11
RUB,RCV1,RUS,"2019",1632609,1593697,97.62
RUB,RCV1,RWA,"2019",364820,349590,95.83
RUB,RCV1,KNA,"2019",685,667,97
RUB,RCV1,LCA,"2019",1864,1786,96
RUB,RCV1,VCT,"2019",1493,1690,113
RUB,RCV1,WSM,"2019",5660,5439,96.1
RUB,RCV1,SMR,"2019",238,204,85.7
RUB,RCV1,STP,"2019",5561,5267,95
RUB,RCV1,SAU,"2019",459810,441947,96.1
RUB,RCV1,SEN,"2019",559215,536501,95.94
RUB,RCV1,SRB,"2019",63871,56195,88
RUB,RCV1,SYC,"2019",1651,1656,100
RUB,RCV1,SLE,"2019",0,0,0
RUB,RCV1,SGP,"2019",0,0,96.3
RUB,RCV1,SVK,"2019",57894,55690,96.2
RUB,RCV1,SVN,"2019",0,0,0
RUB,RCV1,SLB,"2019",16760,13507,80.59
RUB,RCV1,SOM,"2019",0,0,0
RUB,RCV1,ZAF,"2019",0,0,0
RUB,RCV1,SSD,"2019",0,0,0
RUB,RCV1,ESP,"2019",410862,402137,97.88
RUB,RCV1,LKA,"2019",318373,312261,98
RUB,RCV1,SDN,"2019",0,0,0
RUB,RCV1,SUR,"2019",9189,7810,85
RUB,RCV1,SWE,"2019",0,0,0
RUB,RCV1,CHE,"2019",0,0,95.2
RUB,RCV1,SYR,"2019",547158,447087,82
RUB,RCV1,TJK,"2019",247691,242705,98
RUB,RCV1,THA,"2019",389125,351580,90.3
RUB,RCV1,TLS,"2019",44981,36693,82
RUB,RCV1,TGO,"2019",316877,282713,89.22
RUB,RCV1,TKL,"2019",55,54,98
RUB,RCV1,TON,"2019",0,0,0
RUB,RCV1,TTO,"2019",15311,15177,99
RUB,RCV1,TUN,"2019",198413,187511,94.51
