inf_type,country,year,cases
MEA,BGD,"2003",4067
MEA,BRB,"2003",0
MEA,BLR,"2003",21
MEA,BEL,"2003",44
MEA,BLZ,"2003",0
MEA,BEN,"2003",217
MEA,BMU,"2003",0
MEA,BTN,"2003",0
MEA,BOL,"2003",0
MEA,BIH,"2003",18
MEA,BWA,"2003",59
MEA,BRA,"2003",2
MEA,VGB,"2003",0
MEA,BRN,"2003",24
MEA,BGR,"2003",0
MEA,BFA,"2003",2946
MEA,BDI,"2003",224
MEA,CPV,"2003",0
MEA,KHM,"2003",653
MEA,CMR,"2003",899
MEA,CAN,"2003",15
MEA,CYM,"2003",0
MEA,CAF,"2003",652
MEA,TCD,"2003",15801
MEA,CHL,"2003",1
MEA,CHN,"2003",71879
MEA,HKG,"2003",33
MEA,COL,"2003",0
MEA,COM,"2003",0
MEA,COG,"2003",3712
MEA,CRI,"2003",1
MEA,HRV,"2003",19
MEA,CUB,"2003",0
MEA,CUW,"2003",0
MEA,CYP,"2003",0
MEA,CZE,"2003",30
MEA,CIV,"2003",4770
MEA,PRK,"2003",0
MEA,COD,"2003",21956
MEA,DNK,"2003",0
MEA,DJI,"2003",37
MEA,DMA,"2003",0
MEA,DOM,"2003",0
MEA,ECU,"2003",0
MEA,EGY,"2003",164
MEA,SLV,"2003",0
MEA,GNQ,"2003",18
MEA,ERI,"2003",376
MEA,EST,"2003",0
MEA,SWZ,"2003",350
MEA,ETH,"2003",228
MEA,FJI,"2003",305
MEA,FIN,"2003",0
MEA,FRA,"2003",0
MEA,PYF,"2003",0
MEA,GAB,"2003",0
MEA,GMB,"2003",119
MEA,GEO,"2003",216
MEA,DEU,"2003",779
MEA,GHA,"2003",1939
MEA,GRC,"2003",0
MEA,GRD,"2003",0
MEA,GUM,"2003",7
MEA,GTM,"2003",0
MEA,GIN,"2003",2497
MEA,GNB,"2003",1158
MEA,GUY,"2003",0
MEA,HTI,"2003",0
MEA,HND,"2003",0
MEA,HUN,"2003",0
MEA,ISL,"2003",0
MEA,IND,"2003",47147
MEA,IDN,"2003",24457
MEA,IRN,"2003",11644
MEA,IRQ,"2003",0
MEA,IRL,"2003",584
MEA,ISR,"2003",124
MEA,ITA,"2003",10982
MEA,JAM,"2003",0
MEA,JPN,"2003",8286
MEA,JOR,"2003",76
MEA,KAZ,"2003",24
MEA,KEN,"2003",65
MEA,KIR,"2003",0
MEA,XKX,"2003",0
MEA,KWT,"2003",0
MEA,KGZ,"2003",6
MEA,LAO,"2003",1810
MEA,LVA,"2003",0
MEA,LBN,"2003",526
MEA,LSO,"2003",1
MEA,LBR,"2003",142
MEA,LBY,"2003",0
MEA,LTU,"2003",1
MEA,LUX,"2003",1
MEA,MDG,"2003",62233
MEA,MWI,"2003",167
MEA,MYS,"2003",632
MEA,MDV,"2003",75
MEA,MLI,"2003",232
MEA,MLT,"2003",4
MEA,MHL,"2003",1127
MEA,MRT,"2003",3611
MEA,MUS,"2003",777
MEA,MEX,"2003",44
MEA,FSM,"2003",0
MEA,MCO,"2003",0
MEA,MNG,"2003",18
MEA,MNE,"2003",0
MEA,MAR,"2003",10841
MEA,MOZ,"2003",28898
MEA,MMR,"2003",830
MEA,NAM,"2003",262
MEA,NRU,"2003",0
MEA,NPL,"2003",13344
MEA,NLD,"2003",4
MEA,NCL,"2003",0
MEA,NZL,"2003",66
MEA,NIC,"2003",0
MEA,NER,"2003",54190
MEA,NGA,"2003",141258
MEA,MKD,"2003",18
MEA,MNP,"2003",0
MEA,NOR,"2003",8
MEA,PSE,"2003",0
MEA,OMN,"2003",1
MEA,PAK,"2003",4740
MEA,PLW,"2003",0
MEA,PAN,"2003",0
MEA,PNG,"2003",3863
MEA,PRY,"2003",0
MEA,PER,"2003",0
MEA,PHL,"2003",10511
MEA,POL,"2003",48
MEA,PRT,"2003",8
MEA,QAT,"2003",24
MEA,KOR,"2003",33
MEA,MDA,"2003",87
MEA,ROU,"2003",9
MEA,RUS,"2003",3291
MEA,RWA,"2003",1064
MEA,KNA,"2003",0
MEA,LCA,"2003",0
MEA,VCT,"2003",0
MEA,WSM,"2003",0
MEA,SMR,"2003",3
MEA,STP,"2003",0
MEA,SAU,"2003",1208
MEA,SEN,"2003",1519
MEA,SRB,"2003",15
MEA,SYC,"2003",0
MEA,SLE,"2003",586
MEA,SGP,"2003",33
MEA,SXM,"2003",0
MEA,SVK,"2003",1
MEA,SVN,"2003",0
MEA,SLB,"2003",0
MEA,SOM,"2003",8257
MEA,ZAF,"2003",244
MEA,SSD,"2003",0
MEA,ESP,"2003",256
MEA,LKA,"2003",65
MEA,SDN,"2003",4381
MEA,SUR,"2003",0
MEA,SWE,"2003",3
MEA,CHE,"2003",574
MEA,SYR,"2003",801
MEA,TJK,"2003",2144
MEA,THA,"2003",4519
MEA,TLS,"2003",94
MEA,TGO,"2003",295
MEA,TON,"2003",0
MEA,TTO,"2003",0
MEA,TUN,"2003",22
MEA,TKM,"2003",1
MEA,TCA,"2003",0
MEA,TUV,"2003",0
MEA,TUR,"2003",5844
MEA,UGA,"2003",29429
MEA,UKR,"2003",411
MEA,ARE,"2003",42
MEA,GBR,"2003",460
MEA,TZA,"2003",1673
MEA,USA,"2003",56
MEA,URY,"2003",0
MEA,UZB,"2003",85
MEA,VUT,"2003",165
MEA,VEN,"2003",0
MEA,VNM,"2003",2297
MEA,YEM,"2003",8536
MEA,ZMB,"2003",881
MEA,ZWE,"2003",998
MEA,AFG,"2002",2486
MEA,ALB,"2002",16
MEA,DZA,"2002",5862
MEA,ASM,"2002",0
MEA,AND,"2002",1
MEA,AGO,"2002",11945
MEA,ATG,"2002",0
MEA,ARG,"2002",0
MEA,ARM,"2002",40
MEA,ABW,"2002",0
MEA,AUS,"2002",32
MEA,AUT,"2002",0
MEA,AZE,"2002",4353
MEA,BHS,"2002",0
MEA,BHR,"2002",8
MEA,BGD,"2002",3484
MEA,BRB,"2002",0
MEA,BLR,"2002",14
MEA,BEL,"2002",0
MEA,BLZ,"2002",0
MEA,BEN,"2002",1588
MEA,BMU,"2002",0
MEA,BTN,"2002",27
MEA,BOL,"2002",0
MEA,BIH,"2002",28
MEA,BWA,"2002",7
MEA,BRA,"2002",1
MEA,VGB,"2002",0
MEA,BRN,"2002",0
MEA,BGR,"2002",0
MEA,BFA,"2002",1744
MEA,BDI,"2002",1016
MEA,CPV,"2002",0
MEA,KHM,"2002",1361
MEA,CMR,"2002",1448
MEA,CAN,"2002",6
MEA,CYM,"2002",0
MEA,CAF,"2002",938
MEA,TCD,"2002",7277
MEA,CHL,"2002",0
MEA,CHN,"2002",58341
MEA,HKG,"2002",0
MEA,COL,"2002",139
MEA,COM,"2002",0
MEA,COG,"2002",2788
MEA,CRI,"2002",0
MEA,HRV,"2002",6
MEA,CUB,"2002",0
MEA,CUW,"2002",0
MEA,CYP,"2002",0
MEA,CZE,"2002",4
MEA,CIV,"2002",5882
MEA,PRK,"2002",0
MEA,COD,"2002",30466
MEA,DNK,"2002",32
MEA,DJI,"2002",50
MEA,DMA,"2002",0
MEA,DOM,"2002",0
MEA,ECU,"2002",0
MEA,EGY,"2002",653
MEA,SLV,"2002",0
MEA,GNQ,"2002",24
MEA,ERI,"2002",460
MEA,EST,"2002",0
MEA,SWZ,"2002",37
MEA,ETH,"2002",3332
MEA,FJI,"2002",304
MEA,FIN,"2002",0
MEA,FRA,"2002",5185
MEA,PYF,"2002",0
MEA,GAB,"2002",110
MEA,GMB,"2002",32
MEA,GEO,"2002",199
MEA,DEU,"2002",4657
MEA,GHA,"2002",12289
MEA,GRC,"2002",5
MEA,GRD,"2002",0
MEA,GUM,"2002",0
MEA,GTM,"2002",0
MEA,GIN,"2002",2151
MEA,GNB,"2002",298
MEA,GUY,"2002",0
MEA,HTI,"2002",0
MEA,HND,"2002",0
MEA,HUN,"2002",0
MEA,ISL,"2002",0
MEA,IND,"2002",40044
MEA,IDN,"2002",14492
MEA,IRN,"2002",9554
MEA,IRQ,"2002",0
MEA,IRL,"2002",243
MEA,ISR,"2002",2
MEA,ITA,"2002",9385
MEA,JAM,"2002",0
MEA,JPN,"2002",33812
MEA,JOR,"2002",19
MEA,KAZ,"2002",18
MEA,KEN,"2002",766
MEA,KIR,"2002",0
MEA,XKX,"2002",0
MEA,KWT,"2002",0
MEA,KGZ,"2002",2
MEA,LAO,"2002",2070
MEA,LVA,"2002",0
MEA,LBN,"2002",36
MEA,LSO,"2002",0
MEA,LBR,"2002",131
MEA,LBY,"2002",3890
MEA,LTU,"2002",103
MEA,LUX,"2002",0
MEA,MDG,"2002",10795
MEA,MWI,"2002",92
MEA,MYS,"2002",408
MEA,MDV,"2002",926
MEA,MLI,"2002",717
MEA,MLT,"2002",7
MEA,MHL,"2002",0
MEA,MRT,"2002",883
MEA,MUS,"2002",0
MEA,MEX,"2002",0
MEA,FSM,"2002",0
MEA,MCO,"2002",0
MEA,MNG,"2002",1205
MEA,MNE,"2002",0
MEA,MAR,"2002",6000
MEA,MOZ,"2002",7155
MEA,MMR,"2002",736
MEA,NAM,"2002",1278
MEA,NRU,"2002",0
MEA,NPL,"2002",6749
MEA,NLD,"2002",3
MEA,NCL,"2002",0
MEA,NZL,"2002",21
MEA,NIC,"2002",0
MEA,NER,"2002",31584
MEA,NGA,"2002",42007
MEA,MKD,"2002",19
MEA,MNP,"2002",0
MEA,NOR,"2002",5
MEA,PSE,"2002",0
MEA,OMN,"2002",5
MEA,PAK,"2002",3903
MEA,PLW,"2002",0
MEA,PAN,"2002",0
MEA,PNG,"2002",17620
MEA,PRY,"2002",0
MEA,PER,"2002",0
MEA,PHL,"2002",7003
MEA,POL,"2002",34
MEA,PRT,"2002",8
MEA,QAT,"2002",34
MEA,KOR,"2002",62
MEA,MDA,"2002",4929
MEA,ROU,"2002",14
MEA,RUS,"2002",580
MEA,RWA,"2002",2738
MEA,KNA,"2002",0
MEA,LCA,"2002",0
MEA,VCT,"2002",0
MEA,WSM,"2002",0
MEA,SMR,"2002",0
MEA,STP,"2002",0
MEA,SAU,"2002",311
MEA,SEN,"2002",18184
MEA,SRB,"2002",63
MEA,SYC,"2002",0
MEA,SLE,"2002",568
MEA,SGP,"2002",211
MEA,SXM,"2002",0
MEA,SVK,"2002",0
MEA,SVN,"2002",0
MEA,SLB,"2002",0
MEA,SOM,"2002",9559
MEA,ZAF,"2002",1043
MEA,SSD,"2002",0
MEA,ESP,"2002",67
MEA,LKA,"2002",139
MEA,SDN,"2002",4529
MEA,SUR,"2002",0
MEA,SWE,"2002",9
MEA,CHE,"2002",0
MEA,SYR,"2002",538
MEA,TJK,"2002",927
MEA,THA,"2002",10315
MEA,TLS,"2002",0
MEA,TGO,"2002",363
MEA,TON,"2002",0
MEA,TTO,"2002",0
MEA,TUN,"2002",98
MEA,TKM,"2002",11
MEA,TCA,"2002",0
MEA,TUV,"2002",0
MEA,TUR,"2002",7823
MEA,UGA,"2002",49871
MEA,UKR,"2002",7587
MEA,ARE,"2002",53
MEA,GBR,"2002",314
MEA,TZA,"2002",5131
MEA,USA,"2002",41
MEA,URY,"2002",0
MEA,UZB,"2002",25
MEA,VUT,"2002",101
MEA,VEN,"2002",2392
MEA,VNM,"2002",6755
MEA,YEM,"2002",890
MEA,ZMB,"2002",25036
MEA,ZWE,"2002",304
MEA,AFG,"2001",8762
MEA,ALB,"2001",18
MEA,DZA,"2001",2686
MEA,ASM,"2001",0
MEA,AND,"2001",5
MEA,AGO,"2001",9046
MEA,ATG,"2001",0
MEA,ARG,"2001",0
MEA,ARM,"2001",69
MEA,ABW,"2001",0
MEA,AUS,"2001",141
MEA,AUT,"2001",0
MEA,AZE,"2001",574
MEA,BHS,"2001",0
MEA,BHR,"2001",5
MEA,BGD,"2001",4414
MEA,BRB,"2001",0
MEA,BLR,"2001",45
MEA,BEL,"2001",83
MEA,BLZ,"2001",0
MEA,BEN,"2001",5859
MEA,BMU,"2001",0
MEA,BTN,"2001",756
MEA,BOL,"2001",0
MEA,BIH,"2001",0
MEA,BWA,"2001",1
MEA,BRA,"2001",1
MEA,VGB,"2001",0
MEA,BRN,"2001",11
MEA,BGR,"2001",8
MEA,BFA,"2001",4174
MEA,BDI,"2001",0
MEA,CPV,"2001",0
MEA,KHM,"2001",3761
MEA,CMR,"2001",23934
MEA,CAN,"2001",34
MEA,CYM,"2001",0
MEA,CAF,"2001",2837
MEA,TCD,"2001",24908
MEA,CHL,"2001",0
MEA,CHN,"2001",88962
MEA,HKG,"2001",179
MEA,COL,"2001",3
MEA,COM,"2001",0
MEA,COG,"2001",2152
MEA,CRI,"2001",0
MEA,HRV,"2001",8
MEA,CUB,"2001",0
MEA,CUW,"2001",0
MEA,CYP,"2001",0
MEA,CZE,"2001",6
MEA,CIV,"2001",5790
MEA,PRK,"2001",0
MEA,COD,"2001",8072
MEA,DNK,"2001",11
MEA,DJI,"2001",79
MEA,DMA,"2001",0
MEA,DOM,"2001",113
MEA,ECU,"2001",2
MEA,EGY,"2001",2150
MEA,SLV,"2001",2
MEA,GNQ,"2001",1339
MEA,ERI,"2001",204
MEA,EST,"2001",0
MEA,SWZ,"2001",49
MEA,ETH,"2001",2366
MEA,FJI,"2001",17
MEA,FIN,"2001",1
MEA,FRA,"2001",0
MEA,PYF,"2001",3
MEA,GAB,"2001",5129
MEA,GMB,"2001",99
MEA,GEO,"2001",35
MEA,DEU,"2001",6024
MEA,GHA,"2001",13476
MEA,GRC,"2001",12
MEA,GRD,"2001",0
MEA,GUM,"2001",0
MEA,GTM,"2001",0
MEA,GIN,"2001",7408
MEA,GNB,"2001",126
MEA,GUY,"2001",0
MEA,HTI,"2001",159
MEA,HND,"2001",0
MEA,HUN,"2001",20
MEA,ISL,"2001",0
MEA,IND,"2001",51780
MEA,IDN,"2001",3825
MEA,IRN,"2001",9582
MEA,IRQ,"2001",4088
MEA,IRL,"2001",241
MEA,ISR,"2001",19
MEA,ITA,"2001",0
MEA,JAM,"2001",0
MEA,JPN,"2001",22552
MEA,JOR,"2001",61
MEA,KAZ,"2001",94
MEA,KEN,"2001",11304
MEA,KIR,"2001",0
MEA,XKX,"2001",0
MEA,KWT,"2001",0
MEA,KGZ,"2001",17
MEA,LAO,"2001",94
MEA,LVA,"2001",1
MEA,LBN,"2001",8
MEA,LSO,"2001",217
MEA,LBR,"2001",1379
MEA,LBY,"2001",633
MEA,LTU,"2001",7
MEA,LUX,"2001",0
MEA,MDG,"2001",9357
MEA,MWI,"2001",150
MEA,MYS,"2001",2198
MEA,MDV,"2001",0
MEA,MLI,"2001",4464
MEA,MLT,"2001",2
MEA,MHL,"2001",0
MEA,MRT,"2001",1398
MEA,MUS,"2001",0
MEA,MEX,"2001",3
MEA,FSM,"2001",0
MEA,MCO,"2001",0
MEA,MNG,"2001",10677
MEA,MNE,"2001",0
MEA,MAR,"2001",2724
MEA,MOZ,"2001",7085
MEA,MMR,"2001",2519
MEA,NAM,"2001",416
MEA,NRU,"2001",0
MEA,NPL,"2001",10849
MEA,NLD,"2001",0
MEA,NCL,"2001",0
MEA,NZL,"2001",65
MEA,NIC,"2001",0
MEA,NER,"2001",61208
MEA,NGA,"2001",168107
MEA,MKD,"2001",27
MEA,MNP,"2001",0
MEA,NOR,"2001",4
MEA,PSE,"2001",0
MEA,OMN,"2001",15
MEA,PAK,"2001",3849
MEA,PLW,"2001",0
MEA,PAN,"2001",0
MEA,PNG,"2001",4023
MEA,PRY,"2001",0
MEA,PER,"2001",0
MEA,PHL,"2001",7360
MEA,POL,"2001",133
MEA,PRT,"2001",0
MEA,QAT,"2001",23
MEA,KOR,"2001",23060
MEA,MDA,"2001",457
MEA,ROU,"2001",10
MEA,RUS,"2001",2072
MEA,RWA,"2001",896
MEA,KNA,"2001",0
MEA,LCA,"2001",0
MEA,VCT,"2001",0
MEA,WSM,"2001",0
MEA,SMR,"2001",0
MEA,STP,"2001",0
MEA,SAU,"2001",155
MEA,SEN,"2001",24789
MEA,SRB,"2001",35
MEA,SYC,"2001",0
MEA,SLE,"2001",649
MEA,SGP,"2001",408
MEA,SXM,"2001",0
MEA,SVK,"2001",0
MEA,SVN,"2001",0
MEA,SLB,"2001",0
MEA,SOM,"2001",3571
MEA,ZAF,"2001",1166
MEA,SSD,"2001",0
MEA,ESP,"2001",0
MEA,LKA,"2001",309
MEA,SDN,"2001",4362
MEA,SUR,"2001",0
MEA,SWE,"2001",5
MEA,CHE,"2001",700
MEA,SYR,"2001",290
MEA,TJK,"2001",38
MEA,THA,"2001",7319
MEA,TLS,"2001",0
MEA,TGO,"2001",1833
MEA,TON,"2001",4
MEA,TTO,"2001",0
MEA,TUN,"2001",231
MEA,TKM,"2001",9
MEA,TCA,"2001",0
MEA,TUV,"2001",0
MEA,TUR,"2001",30509
MEA,UGA,"2001",48543
MEA,UKR,"2001",16970
MEA,ARE,"2001",30
MEA,GBR,"2001",73
MEA,TZA,"2001",11847
MEA,USA,"2001",116
MEA,URY,"2001",0
MEA,UZB,"2001",22
MEA,VUT,"2001",7
MEA,VEN,"2001",115
MEA,VNM,"2001",12058
MEA,YEM,"2001",485
MEA,ZMB,"2001",16997
MEA,ZWE,"2001",529
MEA,AFG,"2000",6532
MEA,ALB,"2000",662
MEA,DZA,"2000",0
MEA,ASM,"2000",1
MEA,AND,"2000",2
MEA,AGO,"2000",2219
MEA,ATG,"2000",0
MEA,ARG,"2000",6
MEA,ARM,"2000",15
MEA,ABW,"2000",0
MEA,AUS,"2000",108
MEA,AUT,"2000",0
MEA,AZE,"2000",210
MEA,BHS,"2000",0
MEA,BHR,"2000",6
MEA,BGD,"2000",5098
MEA,BRB,"2000",0
MEA,BLR,"2000",21
MEA,BEL,"2000",0
MEA,BLZ,"2000",0
MEA,BEN,"2000",4244
MEA,BMU,"2000",0
MEA,BTN,"2000",418
MEA,BOL,"2000",122
MEA,BIH,"2000",43
MEA,BWA,"2000",2672
MEA,BRA,"2000",36
MEA,VGB,"2000",0
MEA,BRN,"2000",42
MEA,BGR,"2000",46
MEA,BFA,"2000",6074
MEA,BDI,"2000",18363
MEA,CPV,"2000",2
MEA,KHM,"2000",12237
MEA,CMR,"2000",14629
MEA,CAN,"2000",206
MEA,CYM,"2000",0
MEA,CAF,"2000",3207
MEA,TCD,"2000",3546
MEA,CHL,"2000",0
MEA,CHN,"2000",71093
MEA,HKG,"2000",60
MEA,COL,"2000",1
MEA,COM,"2000",0
MEA,COG,"2000",1678
MEA,CRI,"2000",0
MEA,HRV,"2000",9
MEA,CUB,"2000",0
MEA,CUW,"2000",0
MEA,CYP,"2000",0
MEA,CZE,"2000",9
MEA,CIV,"2000",5729
MEA,PRK,"2000",0
MEA,COD,"2000",8282
MEA,DNK,"2000",14
MEA,DJI,"2000",183
MEA,DMA,"2000",0
MEA,DOM,"2000",253
MEA,ECU,"2000",0
MEA,EGY,"2000",2633
MEA,SLV,"2000",0
MEA,GNQ,"2000",0
MEA,ERI,"2000",789
MEA,EST,"2000",9
MEA,SWZ,"2000",10
MEA,ETH,"2000",1660
MEA,FJI,"2000",0
MEA,FIN,"2000",0
MEA,FRA,"2000",10000
MEA,PYF,"2000",0
MEA,GAB,"2000",15
MEA,GMB,"2000",336
MEA,GEO,"2000",50
MEA,DEU,"2000",0
MEA,GHA,"2000",23068
MEA,GRC,"2000",56
MEA,GRD,"2000",0
MEA,GUM,"2000",0
MEA,GTM,"2000",0
MEA,GIN,"2000",11294
MEA,GNB,"2000",0
MEA,GUY,"2000",0
MEA,HTI,"2000",992
MEA,HND,"2000",0
MEA,HUN,"2000",1
MEA,ISL,"2000",0
MEA,IND,"2000",38835
MEA,IDN,"2000",3344
MEA,IRN,"2000",11874
MEA,IRQ,"2000",726
MEA,IRL,"2000",0
MEA,ISR,"2000",36
MEA,ITA,"2000",1457
MEA,JAM,"2000",0
MEA,JPN,"2000",22497
MEA,JOR,"2000",32
MEA,KAZ,"2000",245
MEA,KEN,"2000",21002
MEA,KIR,"2000",0
MEA,XKX,"2000",0
MEA,KWT,"2000",6
MEA,KGZ,"2000",16
MEA,LAO,"2000",332
MEA,LVA,"2000",0
MEA,LBN,"2000",5
MEA,LSO,"2000",660
MEA,LBR,"2000",5977
MEA,LBY,"2000",0
MEA,LTU,"2000",19
MEA,LUX,"2000",0
MEA,MDG,"2000",35256
MEA,MWI,"2000",304
MEA,MYS,"2000",6187
MEA,MDV,"2000",20
MEA,MLI,"2000",1578
MEA,MLT,"2000",2
MEA,MHL,"2000",0
MEA,MRT,"2000",0
MEA,MUS,"2000",0
MEA,MEX,"2000",30
MEA,FSM,"2000",0
MEA,MCO,"2000",0
MEA,MNG,"2000",925
MEA,MNE,"2000",0
MEA,MAR,"2000",7368
MEA,MOZ,"2000",7375
MEA,MMR,"2000",845
MEA,NAM,"2000",469
MEA,NRU,"2000",0
MEA,NPL,"2000",9397
MEA,NLD,"2000",1019
MEA,NCL,"2000",0
MEA,NZL,"2000",65
MEA,NIC,"2000",0
MEA,NER,"2000",21319
MEA,NGA,"2000",212183
MEA,MKD,"2000",36
MEA,MNP,"2000",0
MEA,NOR,"2000",0
MEA,PSE,"2000",5
MEA,OMN,"2000",15
MEA,PAK,"2000",2064
MEA,PLW,"2000",0
MEA,PAN,"2000",0
MEA,PNG,"2000",7135
MEA,PRY,"2000",0
MEA,PER,"2000",1
MEA,PHL,"2000",7120
MEA,POL,"2000",77
MEA,PRT,"2000",45
MEA,QAT,"2000",46
MEA,KOR,"2000",32647
MEA,MDA,"2000",687
MEA,ROU,"2000",35
MEA,RUS,"2000",4800
MEA,RWA,"2000",2095
MEA,KNA,"2000",0
MEA,LCA,"2000",0
MEA,VCT,"2000",0
MEA,WSM,"2000",0
MEA,SMR,"2000",1
MEA,STP,"2000",0
MEA,SAU,"2000",0
MEA,SEN,"2000",5839
MEA,SRB,"2000",38
MEA,SYC,"2000",0
MEA,SLE,"2000",3575
MEA,SGP,"2000",141
MEA,SXM,"2000",0
MEA,SVK,"2000",0
MEA,SVN,"2000",0
MEA,SLB,"2000",0
MEA,SOM,"2000",3965
MEA,ZAF,"2000",1459
MEA,SSD,"2000",0
MEA,ESP,"2000",152
MEA,LKA,"2000",16527
MEA,SDN,"2000",2875
MEA,SUR,"2000",0
MEA,SWE,"2000",59
MEA,CHE,"2000",0
MEA,SYR,"2000",146
MEA,TJK,"2000",192
MEA,THA,"2000",4074
MEA,TLS,"2000",0
MEA,TGO,"2000",3578
MEA,TON,"2000",0
MEA,TTO,"2000",0
MEA,TUN,"2000",47
MEA,TKM,"2000",113
MEA,TCA,"2000",0
MEA,TUV,"2000",0
MEA,TUR,"2000",16244
MEA,UGA,"2000",42554
MEA,UKR,"2000",817
MEA,ARE,"2000",69
MEA,GBR,"2000",104
MEA,TZA,"2000",14649
MEA,USA,"2000",85
MEA,URY,"2000",0
MEA,UZB,"2000",80
MEA,VUT,"2000",9
MEA,VEN,"2000",22
MEA,VNM,"2000",16512
MEA,YEM,"2000",0
MEA,ZMB,"2000",30930
MEA,ZWE,"2000",1483
RUB,AFG,"2024",152
RUB,ALB,"2024",0
RUB,DZA,"2024",5
RUB,ASM,"2024",0
RUB,AND,"2024",0
RUB,AGO,"2024",47
RUB,ATG,"2024",0
RUB,ARG,"2024",0
RUB,ARM,"2024",0
RUB,ABW,"2024",0
RUB,AUS,"2024",2
RUB,AUT,"2024",0
RUB,AZE,"2024",0
RUB,BHS,"2024",0
RUB,BHR,"2024",0
RUB,BGD,"2024",40
RUB,BRB,"2024",0
RUB,BLR,"2024",1
RUB,BEL,"2024",1
RUB,BLZ,"2024",0
RUB,BEN,"2024",2
RUB,BMU,"2024",0
RUB,BTN,"2024",0
RUB,BOL,"2024",0
RUB,BIH,"2024",1
RUB,BWA,"2024",2
RUB,BRA,"2024",0
RUB,VGB,"2024",0
RUB,BRN,"2024",0
RUB,BGR,"2024",0
RUB,BFA,"2024",13
RUB,BDI,"2024",44
RUB,CPV,"2024",0
RUB,KHM,"2024",42
RUB,CMR,"2024",17
RUB,CAN,"2024",0
RUB,CYM,"2024",0
RUB,CAF,"2024",11
RUB,TCD,"2024",6177
RUB,CHL,"2024",0
RUB,CHN,"2024",427
RUB,HKG,"2024",0
RUB,COL,"2024",0
RUB,COM,"2024",4
RUB,COG,"2024",4
RUB,CRI,"2024",0
RUB,HRV,"2024",0
RUB,CUB,"2024",0
RUB,CUW,"2024",0
RUB,CYP,"2024",0
RUB,CZE,"2024",0
RUB,CIV,"2024",87
RUB,PRK,"2024",0
RUB,COD,"2024",366
RUB,DNK,"2024",0
RUB,DJI,"2024",3
RUB,DMA,"2024",0
RUB,DOM,"2024",0
RUB,ECU,"2024",0
RUB,EGY,"2024",2
RUB,SLV,"2024",0
RUB,GNQ,"2024",0
RUB,ERI,"2024",4
RUB,EST,"2024",0
RUB,SWZ,"2024",4
RUB,ETH,"2024",277
RUB,FJI,"2024",0
RUB,FIN,"2024",1
RUB,FRA,"2024",1
RUB,PYF,"2024",0
RUB,GAB,"2024",49
RUB,GMB,"2024",5
RUB,GEO,"2024",0
RUB,DEU,"2024",27
RUB,GHA,"2024",65
RUB,GRC,"2024",0
RUB,GRD,"2024",0
RUB,GUM,"2024",0
RUB,GTM,"2024",0
RUB,GIN,"2024",12
RUB,GNB,"2024",0
RUB,GUY,"2024",0
RUB,HTI,"2024",0
RUB,HND,"2024",0
RUB,HUN,"2024",0
RUB,ISL,"2024",0
RUB,IND,"2024",2600
RUB,IDN,"2024",600
RUB,IRN,"2024",22
RUB,IRQ,"2024",24
RUB,IRL,"2024",0
RUB,ISR,"2024",0
RUB,ITA,"2024",2
RUB,JAM,"2024",0
RUB,JPN,"2024",9
RUB,JOR,"2024",6
RUB,KAZ,"2024",0
RUB,KEN,"2024",363
RUB,KIR,"2024",0
RUB,XKX,"2024",0
RUB,KWT,"2024",1
RUB,KGZ,"2024",3
RUB,LAO,"2024",1
RUB,LVA,"2024",2
RUB,LBN,"2024",4
RUB,LSO,"2024",3
RUB,LBR,"2024",0
RUB,LBY,"2024",60
RUB,LTU,"2024",1
RUB,LUX,"2024",0
RUB,MDG,"2024",144
RUB,MWI,"2024",133
RUB,MYS,"2024",87
RUB,MDV,"2024",0
RUB,MLI,"2024",19
RUB,MLT,"2024",0
RUB,MHL,"2024",0
RUB,MRT,"2024",5
RUB,MUS,"2024",1
RUB,MEX,"2024",0
RUB,FSM,"2024",0
RUB,MCO,"2024",0
RUB,MNG,"2024",0
RUB,MNE,"2024",0
RUB,MAR,"2024",0
RUB,MOZ,"2024",61
RUB,MMR,"2024",13
RUB,NAM,"2024",6
RUB,NRU,"2024",0
RUB,NPL,"2024",54
RUB,NLD,"2024",0
RUB,NCL,"2024",2
RUB,NZL,"2024",0
RUB,NIC,"2024",0
RUB,NER,"2024",3
RUB,NGA,"2024",730
RUB,MKD,"2024",0
RUB,MNP,"2024",0
RUB,NOR,"2024",0
RUB,PSE,"2024",0
RUB,OMN,"2024",0
RUB,PAK,"2024",682
RUB,PLW,"2024",0
RUB,PAN,"2024",0
RUB,PNG,"2024",47
RUB,PRY,"2024",0
RUB,PER,"2024",0
RUB,PHL,"2024",57
RUB,POL,"2024",193
RUB,PRT,"2024",0
RUB,QAT,"2024",3
RUB,KOR,"2024",0
RUB,MDA,"2024",0
RUB,ROU,"2024",0
RUB,RUS,"2024",258
RUB,RWA,"2024",44
RUB,KNA,"2024",0
RUB,LCA,"2024",0
RUB,VCT,"2024",0
RUB,WSM,"2024",0
RUB,SMR,"2024",0
RUB,STP,"2024",0
RUB,SAU,"2024",96
RUB,SEN,"2024",30
RUB,SRB,"2024",0
RUB,SYC,"2024",0
RUB,SLE,"2024",4
RUB,SGP,"2024",0
RUB,SXM,"2024",0
RUB,SVK,"2024",0
RUB,SVN,"2024",0
RUB,SLB,"2024",0
RUB,SOM,"2024",0
